# 学生表：id|name|gender|phone|collegeCode|major|className|currentBuilding|currentRoom
# 字段以 | 分隔，一行一条记录；# 开头为注释行。
24033136|24033136|男||03|飞行器制造工程|240331|03A栋|519
24033137|24033137|男||03|飞行器制造工程|240331|03A栋|520
24033138|24033138|男||03|飞行器制造工程|240331|03A栋|520
24033139|24033139|男||03|飞行器制造工程|240331|03A栋|520
24033140|24033140|男||03|飞行器制造工程|240331|03A栋|520
24033201|24033201|女||03|飞行器制造工程|240332|03B栋|206
24033202|24033202|女||03|飞行器制造工程|240332|03B栋|206
24033203|24033203|女||03|飞行器制造工程|240332|03B栋|206
24033204|24033204|女||03|飞行器制造工程|240332|03B栋|206
24033205|24033205|女||03|飞行器制造工程|240332|03B栋|207
24033206|24033206|女||03|飞行器制造工程|240332|03B栋|207
24033207|24033207|女||03|飞行器制造工程|240332|03B栋|207
24033208|24033208|女||03|飞行器制造工程|240332|03B栋|207
24033209|24033209|男||03|飞行器制造工程|240332|03A栋|521
24033210|24033210|男||03|飞行器制造工程|240332|03A栋|521
24033211|24033211|男||03|飞行器制造工程|240332|03A栋|521
24033212|24033212|男||03|飞行器制造工程|240332|03A栋|521
24033213|24033213|男||03|飞行器制造工程|240332|03A栋|522
24033214|24033214|男||03|飞行器制造工程|240332|03A栋|522
24033215|24033215|男||03|飞行器制造工程|240332|03A栋|522
24033216|24033216|男||03|飞行器制造工程|240332|03A栋|522
24033217|24033217|男||03|飞行器制造工程|240332|03A栋|523
24033218|24033218|男||03|飞行器制造工程|240332|03A栋|523
24033219|24033219|男||03|飞行器制造工程|240332|03A栋|523
24033220|24033220|男||03|飞行器制造工程|240332|03A栋|523
24033221|24033221|男||03|飞行器制造工程|240332|03A栋|524
24033222|24033222|男||03|飞行器制造工程|240332|03A栋|524
24033223|24033223|男||03|飞行器制造工程|240332|03A栋|524
24033224|24033224|男||03|飞行器制造工程|240332|03A栋|524
24033225|24033225|男||03|飞行器制造工程|240332|03A栋|525
24033226|24033226|男||03|飞行器制造工程|240332|03A栋|525
24033227|24033227|男||03|飞行器制造工程|240332|03A栋|525
24033228|24033228|男||03|飞行器制造工程|240332|03A栋|525
24033229|24033229|男||03|飞行器制造工程|240332|03A栋|526
24033230|24033230|男||03|飞行器制造工程|240332|03A栋|526
24033231|24033231|男||03|飞行器制造工程|240332|03A栋|526
24033232|24033232|男||03|飞行器制造工程|240332|03A栋|526
24033233|24033233|男||03|飞行器制造工程|240332|03A栋|527
24033234|24033234|男||03|飞行器制造工程|240332|03A栋|527
24033235|24033235|男||03|飞行器制造工程|240332|03A栋|527
24033236|24033236|男||03|飞行器制造工程|240332|03A栋|527
24033237|24033237|男||03|飞行器制造工程|240332|03A栋|528
24033238|24033238|男||03|飞行器制造工程|240332|03A栋|528
24033239|24033239|男||03|飞行器制造工程|240332|03A栋|528
24033240|24033240|男||03|飞行器制造工程|240332|03A栋|528
24033301|24033301|女||03|飞行器制造工程|240333|03B栋|208
24033302|24033302|女||03|飞行器制造工程|240333|03B栋|208
24033303|24033303|女||03|飞行器制造工程|240333|03B栋|208
24033304|24033304|女||03|飞行器制造工程|240333|03B栋|208
24033305|24033305|女||03|飞行器制造工程|240333|03B栋|209
24033306|24033306|女||03|飞行器制造工程|240333|03B栋|209
24033307|24033307|女||03|飞行器制造工程|240333|03B栋|209
24033308|24033308|女||03|飞行器制造工程|240333|03B栋|209
24033309|24033309|男||03|飞行器制造工程|240333|03A栋|529
24033310|24033310|男||03|飞行器制造工程|240333|03A栋|529
24033311|24033311|男||03|飞行器制造工程|240333|03A栋|529
24033312|24033312|男||03|飞行器制造工程|240333|03A栋|529
24033313|24033313|男||03|飞行器制造工程|240333|03A栋|530
24033314|24033314|男||03|飞行器制造工程|240333|03A栋|530
24033315|24033315|男||03|飞行器制造工程|240333|03A栋|530
24033316|24033316|男||03|飞行器制造工程|240333|03A栋|530
24033317|24033317|男||03|飞行器制造工程|240333|03A栋|531
24033318|24033318|男||03|飞行器制造工程|240333|03A栋|531
24033319|24033319|男||03|飞行器制造工程|240333|03A栋|531
24033320|24033320|男||03|飞行器制造工程|240333|03A栋|531
24033321|24033321|男||03|飞行器制造工程|240333|03A栋|532
24033322|24033322|男||03|飞行器制造工程|240333|03A栋|532
24033323|24033323|男||03|飞行器制造工程|240333|03A栋|532
24033324|24033324|男||03|飞行器制造工程|240333|03A栋|532
24033325|24033325|男||03|飞行器制造工程|240333|03A栋|533
24033326|24033326|男||03|飞行器制造工程|240333|03A栋|533
24033327|24033327|男||03|飞行器制造工程|240333|03A栋|533
24033328|24033328|男||03|飞行器制造工程|240333|03A栋|533
24033329|24033329|男||03|飞行器制造工程|240333|03A栋|534
24033330|24033330|男||03|飞行器制造工程|240333|03A栋|534
24033331|24033331|男||03|飞行器制造工程|240333|03A栋|534
24033332|24033332|男||03|飞行器制造工程|240333|03A栋|534
24033333|24033333|男||03|飞行器制造工程|240333|03A栋|535
24033334|24033334|男||03|飞行器制造工程|240333|03A栋|535
24033335|24033335|男||03|飞行器制造工程|240333|03A栋|535
24033336|24033336|男||03|飞行器制造工程|240333|03A栋|535
24033337|24033337|男||03|飞行器制造工程|240333|03A栋|536
24033338|24033338|男||03|飞行器制造工程|240333|03A栋|536
24033339|24033339|男||03|飞行器制造工程|240333|03A栋|536
24033340|24033340|男||03|飞行器制造工程|240333|03A栋|536
24033401|24033401|女||03|飞行器制造工程|240334|03B栋|210
24033402|24033402|女||03|飞行器制造工程|240334|03B栋|210
24033403|24033403|女||03|飞行器制造工程|240334|03B栋|210
24033404|24033404|女||03|飞行器制造工程|240334|03B栋|210
24033405|24033405|女||03|飞行器制造工程|240334|03B栋|211
24033406|24033406|女||03|飞行器制造工程|240334|03B栋|211
24033407|24033407|女||03|飞行器制造工程|240334|03B栋|211
24033408|24033408|女||03|飞行器制造工程|240334|03B栋|211
24033409|24033409|男||03|飞行器制造工程|240334|03A栋|537
24033410|24033410|男||03|飞行器制造工程|240334|03A栋|537
24033411|24033411|男||03|飞行器制造工程|240334|03A栋|537
24033412|24033412|男||03|飞行器制造工程|240334|03A栋|537
24033413|24033413|男||03|飞行器制造工程|240334|03A栋|538
24033414|24033414|男||03|飞行器制造工程|240334|03A栋|538
24033415|24033415|男||03|飞行器制造工程|240334|03A栋|538
24033416|24033416|男||03|飞行器制造工程|240334|03A栋|538
24033417|24033417|男||03|飞行器制造工程|240334|03A栋|539
24033418|24033418|男||03|飞行器制造工程|240334|03A栋|539
24033419|24033419|男||03|飞行器制造工程|240334|03A栋|539
24033420|24033420|男||03|飞行器制造工程|240334|03A栋|539
24033421|24033421|男||03|飞行器制造工程|240334|03A栋|540
24033422|24033422|男||03|飞行器制造工程|240334|03A栋|540
24033423|24033423|男||03|飞行器制造工程|240334|03A栋|540
24033424|24033424|男||03|飞行器制造工程|240334|03A栋|540
24033425|24033425|男||03|飞行器制造工程|240334|03A栋|541
24033426|24033426|男||03|飞行器制造工程|240334|03A栋|541
24033427|24033427|男||03|飞行器制造工程|240334|03A栋|541
24033428|24033428|男||03|飞行器制造工程|240334|03A栋|541
24033429|24033429|男||03|飞行器制造工程|240334|03A栋|542
24033430|24033430|男||03|飞行器制造工程|240334|03A栋|542
24033431|24033431|男||03|飞行器制造工程|240334|03A栋|542
24033432|24033432|男||03|飞行器制造工程|240334|03A栋|542
24033433|24033433|男||03|飞行器制造工程|240334|03A栋|543
24033434|24033434|男||03|飞行器制造工程|240334|03A栋|543
24033435|24033435|男||03|飞行器制造工程|240334|03A栋|543
24033436|24033436|男||03|飞行器制造工程|240334|03A栋|543
24033437|24033437|男||03|飞行器制造工程|240334|03A栋|544
24033438|24033438|男||03|飞行器制造工程|240334|03A栋|544
24033439|24033439|男||03|飞行器制造工程|240334|03A栋|544
24033440|24033440|男||03|飞行器制造工程|240334|03A栋|544
24034101|24034101|女||03|电气工程及其自动化|240341|03B栋|212
24034102|24034102|女||03|电气工程及其自动化|240341|03B栋|212
24034103|24034103|女||03|电气工程及其自动化|240341|03B栋|212
24034104|24034104|女||03|电气工程及其自动化|240341|03B栋|212
24034105|24034105|女||03|电气工程及其自动化|240341|03B栋|213
24034106|24034106|女||03|电气工程及其自动化|240341|03B栋|213
24034107|24034107|女||03|电气工程及其自动化|240341|03B栋|213
24034108|24034108|女||03|电气工程及其自动化|240341|03B栋|213
24034109|24034109|男||03|电气工程及其自动化|240341|03A栋|545
24034110|24034110|男||03|电气工程及其自动化|240341|03A栋|545
24034111|24034111|男||03|电气工程及其自动化|240341|03A栋|545
24034112|24034112|男||03|电气工程及其自动化|240341|03A栋|545
24034113|24034113|男||03|电气工程及其自动化|240341|03A栋|601
24034114|24034114|男||03|电气工程及其自动化|240341|03A栋|601
24034115|24034115|男||03|电气工程及其自动化|240341|03A栋|601
24034116|24034116|男||03|电气工程及其自动化|240341|03A栋|601
24034117|24034117|男||03|电气工程及其自动化|240341|03A栋|602
24034118|24034118|男||03|电气工程及其自动化|240341|03A栋|602
24034119|24034119|男||03|电气工程及其自动化|240341|03A栋|602
24034120|24034120|男||03|电气工程及其自动化|240341|03A栋|602
24034121|24034121|男||03|电气工程及其自动化|240341|03A栋|603
24034122|24034122|男||03|电气工程及其自动化|240341|03A栋|603
24034123|24034123|男||03|电气工程及其自动化|240341|03A栋|603
24034124|24034124|男||03|电气工程及其自动化|240341|03A栋|603
24034125|24034125|男||03|电气工程及其自动化|240341|03A栋|604
24034126|24034126|男||03|电气工程及其自动化|240341|03A栋|604
24034127|24034127|男||03|电气工程及其自动化|240341|03A栋|604
24034128|24034128|男||03|电气工程及其自动化|240341|03A栋|604
24034129|24034129|男||03|电气工程及其自动化|240341|03A栋|605
24034130|24034130|男||03|电气工程及其自动化|240341|03A栋|605
24034131|24034131|男||03|电气工程及其自动化|240341|03A栋|605
24034132|24034132|男||03|电气工程及其自动化|240341|03A栋|605
24034133|24034133|男||03|电气工程及其自动化|240341|03A栋|606
24034134|24034134|男||03|电气工程及其自动化|240341|03A栋|606
24034135|24034135|男||03|电气工程及其自动化|240341|03A栋|606
24034136|24034136|男||03|电气工程及其自动化|240341|03A栋|606
24034137|24034137|男||03|电气工程及其自动化|240341|03A栋|607
24034138|24034138|男||03|电气工程及其自动化|240341|03A栋|607
24034139|24034139|男||03|电气工程及其自动化|240341|03A栋|607
24034140|24034140|男||03|电气工程及其自动化|240341|03A栋|607
24034201|24034201|女||03|电气工程及其自动化|240342|03B栋|214
24034202|24034202|女||03|电气工程及其自动化|240342|03B栋|214
24034203|24034203|女||03|电气工程及其自动化|240342|03B栋|214
24034204|24034204|女||03|电气工程及其自动化|240342|03B栋|214
24034205|24034205|女||03|电气工程及其自动化|240342|03B栋|215
24034206|24034206|女||03|电气工程及其自动化|240342|03B栋|215
24034207|24034207|女||03|电气工程及其自动化|240342|03B栋|215
24034208|24034208|女||03|电气工程及其自动化|240342|03B栋|215
24034209|24034209|男||03|电气工程及其自动化|240342|03A栋|608
24034210|24034210|男||03|电气工程及其自动化|240342|03A栋|608
24034211|24034211|男||03|电气工程及其自动化|240342|03A栋|608
24034212|24034212|男||03|电气工程及其自动化|240342|03A栋|608
24034213|24034213|男||03|电气工程及其自动化|240342|03A栋|609
24034214|24034214|男||03|电气工程及其自动化|240342|03A栋|609
24034215|24034215|男||03|电气工程及其自动化|240342|03A栋|609
24034216|24034216|男||03|电气工程及其自动化|240342|03A栋|609
24034217|24034217|男||03|电气工程及其自动化|240342|03A栋|610
24034218|24034218|男||03|电气工程及其自动化|240342|03A栋|610
24034219|24034219|男||03|电气工程及其自动化|240342|03A栋|610
24034220|24034220|男||03|电气工程及其自动化|240342|03A栋|610
24034221|24034221|男||03|电气工程及其自动化|240342|03A栋|611
24034222|24034222|男||03|电气工程及其自动化|240342|03A栋|611
24034223|24034223|男||03|电气工程及其自动化|240342|03A栋|611
24034224|24034224|男||03|电气工程及其自动化|240342|03A栋|611
24034225|24034225|男||03|电气工程及其自动化|240342|03A栋|612
24034226|24034226|男||03|电气工程及其自动化|240342|03A栋|612
24034227|24034227|男||03|电气工程及其自动化|240342|03A栋|612
24034228|24034228|男||03|电气工程及其自动化|240342|03A栋|612
24034229|24034229|男||03|电气工程及其自动化|240342|03A栋|613
24034230|24034230|男||03|电气工程及其自动化|240342|03A栋|613
24034231|24034231|男||03|电气工程及其自动化|240342|03A栋|613
24034232|24034232|男||03|电气工程及其自动化|240342|03A栋|613
24034233|24034233|男||03|电气工程及其自动化|240342|03A栋|614
24034234|24034234|男||03|电气工程及其自动化|240342|03A栋|614
24034235|24034235|男||03|电气工程及其自动化|240342|03A栋|614
24034236|24034236|男||03|电气工程及其自动化|240342|03A栋|614
24034237|24034237|男||03|电气工程及其自动化|240342|03A栋|615
24034238|24034238|男||03|电气工程及其自动化|240342|03A栋|615
24034239|24034239|男||03|电气工程及其自动化|240342|03A栋|615
24034240|24034240|男||03|电气工程及其自动化|240342|03A栋|615
24034301|24034301|女||03|电气工程及其自动化|240343|03B栋|216
24034302|24034302|女||03|电气工程及其自动化|240343|03B栋|216
24034303|24034303|女||03|电气工程及其自动化|240343|03B栋|216
24034304|24034304|女||03|电气工程及其自动化|240343|03B栋|216
24034305|24034305|女||03|电气工程及其自动化|240343|03B栋|217
24034306|24034306|女||03|电气工程及其自动化|240343|03B栋|217
24034307|24034307|女||03|电气工程及其自动化|240343|03B栋|217
24034308|24034308|女||03|电气工程及其自动化|240343|03B栋|217
24034309|24034309|男||03|电气工程及其自动化|240343|03A栋|616
24034310|24034310|男||03|电气工程及其自动化|240343|03A栋|616
24034311|24034311|男||03|电气工程及其自动化|240343|03A栋|616
24034312|24034312|男||03|电气工程及其自动化|240343|03A栋|616
24034313|24034313|男||03|电气工程及其自动化|240343|03A栋|617
24034314|24034314|男||03|电气工程及其自动化|240343|03A栋|617
24034315|24034315|男||03|电气工程及其自动化|240343|03A栋|617
24034316|24034316|男||03|电气工程及其自动化|240343|03A栋|617
24034317|24034317|男||03|电气工程及其自动化|240343|03A栋|618
24034318|24034318|男||03|电气工程及其自动化|240343|03A栋|618
24034319|24034319|男||03|电气工程及其自动化|240343|03A栋|618
24034320|24034320|男||03|电气工程及其自动化|240343|03A栋|618
24034321|24034321|男||03|电气工程及其自动化|240343|03A栋|619
24034322|24034322|男||03|电气工程及其自动化|240343|03A栋|619
24034323|24034323|男||03|电气工程及其自动化|240343|03A栋|619
24034324|24034324|男||03|电气工程及其自动化|240343|03A栋|619
24034325|24034325|男||03|电气工程及其自动化|240343|03A栋|620
24034326|24034326|男||03|电气工程及其自动化|240343|03A栋|620
24034327|24034327|男||03|电气工程及其自动化|240343|03A栋|620
24034328|24034328|男||03|电气工程及其自动化|240343|03A栋|620
24034329|24034329|男||03|电气工程及其自动化|240343|03A栋|621
24034330|24034330|男||03|电气工程及其自动化|240343|03A栋|621
24034331|24034331|男||03|电气工程及其自动化|240343|03A栋|621
24034332|24034332|男||03|电气工程及其自动化|240343|03A栋|621
24034333|24034333|男||03|电气工程及其自动化|240343|03A栋|622
24034334|24034334|男||03|电气工程及其自动化|240343|03A栋|622
24034335|24034335|男||03|电气工程及其自动化|240343|03A栋|622
24034336|24034336|男||03|电气工程及其自动化|240343|03A栋|622
24034337|24034337|男||03|电气工程及其自动化|240343|03A栋|623
24034338|24034338|男||03|电气工程及其自动化|240343|03A栋|623
24034339|24034339|男||03|电气工程及其自动化|240343|03A栋|623
24034340|24034340|男||03|电气工程及其自动化|240343|03A栋|623
24034401|24034401|女||03|电气工程及其自动化|240344|03B栋|218
24034402|24034402|女||03|电气工程及其自动化|240344|03B栋|218
24034403|24034403|女||03|电气工程及其自动化|240344|03B栋|218
24034404|24034404|女||03|电气工程及其自动化|240344|03B栋|218
24034405|24034405|女||03|电气工程及其自动化|240344|03B栋|219
24034406|24034406|女||03|电气工程及其自动化|240344|03B栋|219
24034407|24034407|女||03|电气工程及其自动化|240344|03B栋|219
24034408|24034408|女||03|电气工程及其自动化|240344|03B栋|219
24034409|24034409|男||03|电气工程及其自动化|240344|03A栋|624
24034410|24034410|男||03|电气工程及其自动化|240344|03A栋|624
24034411|24034411|男||03|电气工程及其自动化|240344|03A栋|624
24034412|24034412|男||03|电气工程及其自动化|240344|03A栋|624
24034413|24034413|男||03|电气工程及其自动化|240344|03A栋|625
24034414|24034414|男||03|电气工程及其自动化|240344|03A栋|625
24034415|24034415|男||03|电气工程及其自动化|240344|03A栋|625
24034416|24034416|男||03|电气工程及其自动化|240344|03A栋|625
24034417|24034417|男||03|电气工程及其自动化|240344|03A栋|626
24034418|24034418|男||03|电气工程及其自动化|240344|03A栋|626
24034419|24034419|男||03|电气工程及其自动化|240344|03A栋|626
24034420|24034420|男||03|电气工程及其自动化|240344|03A栋|626
24034421|24034421|男||03|电气工程及其自动化|240344|03A栋|627
24034422|24034422|男||03|电气工程及其自动化|240344|03A栋|627
24034423|24034423|男||03|电气工程及其自动化|240344|03A栋|627
24034424|24034424|男||03|电气工程及其自动化|240344|03A栋|627
24034425|24034425|男||03|电气工程及其自动化|240344|03A栋|628
24034426|24034426|男||03|电气工程及其自动化|240344|03A栋|628
24034427|24034427|男||03|电气工程及其自动化|240344|03A栋|628
24034428|24034428|男||03|电气工程及其自动化|240344|03A栋|628
24034429|24034429|男||03|电气工程及其自动化|240344|03A栋|629
24034430|24034430|男||03|电气工程及其自动化|240344|03A栋|629
24034431|24034431|男||03|电气工程及其自动化|240344|03A栋|629
24034432|24034432|男||03|电气工程及其自动化|240344|03A栋|629
24034433|24034433|男||03|电气工程及其自动化|240344|03A栋|630
24034434|24034434|男||03|电气工程及其自动化|240344|03A栋|630
24034435|24034435|男||03|电气工程及其自动化|240344|03A栋|630
24034436|24034436|男||03|电气工程及其自动化|240344|03A栋|630
24034437|24034437|男||03|电气工程及其自动化|240344|03A栋|631
24034438|24034438|男||03|电气工程及其自动化|240344|03A栋|631
24034439|24034439|男||03|电气工程及其自动化|240344|03A栋|631
24034440|24034440|男||03|电气工程及其自动化|240344|03A栋|631
25031101|25031101|女||03|机械设计制造及其自动化|250311|03B栋|220
25031102|25031102|女||03|机械设计制造及其自动化|250311|03B栋|220
25031103|25031103|女||03|机械设计制造及其自动化|250311|03B栋|220
25031104|25031104|女||03|机械设计制造及其自动化|250311|03B栋|220
25031105|25031105|女||03|机械设计制造及其自动化|250311|03B栋|221
25031106|25031106|女||03|机械设计制造及其自动化|250311|03B栋|221
25031107|25031107|女||03|机械设计制造及其自动化|250311|03B栋|221
25031108|25031108|女||03|机械设计制造及其自动化|250311|03B栋|221
25031109|25031109|男||03|机械设计制造及其自动化|250311|03A栋|632
25031110|25031110|男||03|机械设计制造及其自动化|250311|03A栋|632
25031111|25031111|男||03|机械设计制造及其自动化|250311|03A栋|632
25031112|25031112|男||03|机械设计制造及其自动化|250311|03A栋|632
25031113|25031113|男||03|机械设计制造及其自动化|250311|03A栋|633
25031114|25031114|男||03|机械设计制造及其自动化|250311|03A栋|633
25031115|25031115|男||03|机械设计制造及其自动化|250311|03A栋|633
25031116|25031116|男||03|机械设计制造及其自动化|250311|03A栋|633
25031117|25031117|男||03|机械设计制造及其自动化|250311|03A栋|634
25031118|25031118|男||03|机械设计制造及其自动化|250311|03A栋|634
25031119|25031119|男||03|机械设计制造及其自动化|250311|03A栋|634
25031120|25031120|男||03|机械设计制造及其自动化|250311|03A栋|634
25031121|25031121|男||03|机械设计制造及其自动化|250311|03A栋|635
25031122|25031122|男||03|机械设计制造及其自动化|250311|03A栋|635
25031123|25031123|男||03|机械设计制造及其自动化|250311|03A栋|635
25031124|25031124|男||03|机械设计制造及其自动化|250311|03A栋|635
25031125|25031125|男||03|机械设计制造及其自动化|250311|03A栋|636
25031126|25031126|男||03|机械设计制造及其自动化|250311|03A栋|636
25031127|25031127|男||03|机械设计制造及其自动化|250311|03A栋|636
25031128|25031128|男||03|机械设计制造及其自动化|250311|03A栋|636
25031129|25031129|男||03|机械设计制造及其自动化|250311|03A栋|637
25031130|25031130|男||03|机械设计制造及其自动化|250311|03A栋|637
25031131|25031131|男||03|机械设计制造及其自动化|250311|03A栋|637
25031132|25031132|男||03|机械设计制造及其自动化|250311|03A栋|637
25031133|25031133|男||03|机械设计制造及其自动化|250311|03A栋|638
25031134|25031134|男||03|机械设计制造及其自动化|250311|03A栋|638
25031135|25031135|男||03|机械设计制造及其自动化|250311|03A栋|638
25031136|25031136|男||03|机械设计制造及其自动化|250311|03A栋|638
25031137|25031137|男||03|机械设计制造及其自动化|250311|03A栋|639
25031138|25031138|男||03|机械设计制造及其自动化|250311|03A栋|639
25031139|25031139|男||03|机械设计制造及其自动化|250311|03A栋|639
25031140|25031140|男||03|机械设计制造及其自动化|250311|03A栋|639
25031201|25031201|女||03|机械设计制造及其自动化|250312|03B栋|222
25031202|25031202|女||03|机械设计制造及其自动化|250312|03B栋|222
25031203|25031203|女||03|机械设计制造及其自动化|250312|03B栋|222
25031204|25031204|女||03|机械设计制造及其自动化|250312|03B栋|222
25031205|25031205|女||03|机械设计制造及其自动化|250312|03B栋|223
25031206|25031206|女||03|机械设计制造及其自动化|250312|03B栋|223
25031207|25031207|女||03|机械设计制造及其自动化|250312|03B栋|223
25031208|25031208|女||03|机械设计制造及其自动化|250312|03B栋|223
25031209|25031209|男||03|机械设计制造及其自动化|250312|03A栋|640
25031210|25031210|男||03|机械设计制造及其自动化|250312|03A栋|640
25031211|25031211|男||03|机械设计制造及其自动化|250312|03A栋|640
25031212|25031212|男||03|机械设计制造及其自动化|250312|03A栋|640
25031213|25031213|男||03|机械设计制造及其自动化|250312|03A栋|641
25031214|25031214|男||03|机械设计制造及其自动化|250312|03A栋|641
25031215|25031215|男||03|机械设计制造及其自动化|250312|03A栋|641
25031216|25031216|男||03|机械设计制造及其自动化|250312|03A栋|641
25031217|25031217|男||03|机械设计制造及其自动化|250312|03A栋|642
25031218|25031218|男||03|机械设计制造及其自动化|250312|03A栋|642
25031219|25031219|男||03|机械设计制造及其自动化|250312|03A栋|642
25031220|25031220|男||03|机械设计制造及其自动化|250312|03A栋|642
25031221|25031221|男||03|机械设计制造及其自动化|250312|03A栋|643
25031222|25031222|男||03|机械设计制造及其自动化|250312|03A栋|643
25031223|25031223|男||03|机械设计制造及其自动化|250312|03A栋|643
25031224|25031224|男||03|机械设计制造及其自动化|250312|03A栋|643
25031225|25031225|男||03|机械设计制造及其自动化|250312|03A栋|644
25031226|25031226|男||03|机械设计制造及其自动化|250312|03A栋|644
25031227|25031227|男||03|机械设计制造及其自动化|250312|03A栋|644
25031228|25031228|男||03|机械设计制造及其自动化|250312|03A栋|644
25031229|25031229|男||03|机械设计制造及其自动化|250312|03A栋|645
25031230|25031230|男||03|机械设计制造及其自动化|250312|03A栋|645
25031231|25031231|男||03|机械设计制造及其自动化|250312|03A栋|645
25031232|25031232|男||03|机械设计制造及其自动化|250312|03A栋|645
25031233|25031233|男||03|机械设计制造及其自动化|250312|03A栋|701
25031234|25031234|男||03|机械设计制造及其自动化|250312|03A栋|701
25031235|25031235|男||03|机械设计制造及其自动化|250312|03A栋|701
25031236|25031236|男||03|机械设计制造及其自动化|250312|03A栋|701
25031237|25031237|男||03|机械设计制造及其自动化|250312|03A栋|702
25031238|25031238|男||03|机械设计制造及其自动化|250312|03A栋|702
25031239|25031239|男||03|机械设计制造及其自动化|250312|03A栋|702
25031240|25031240|男||03|机械设计制造及其自动化|250312|03A栋|702
25031301|25031301|女||03|机械设计制造及其自动化|250313|03B栋|224
25031302|25031302|女||03|机械设计制造及其自动化|250313|03B栋|224
25031303|25031303|女||03|机械设计制造及其自动化|250313|03B栋|224
25031304|25031304|女||03|机械设计制造及其自动化|250313|03B栋|224
25031305|25031305|女||03|机械设计制造及其自动化|250313|03B栋|225
25031306|25031306|女||03|机械设计制造及其自动化|250313|03B栋|225
25031307|25031307|女||03|机械设计制造及其自动化|250313|03B栋|225
25031308|25031308|女||03|机械设计制造及其自动化|250313|03B栋|225
25031309|25031309|男||03|机械设计制造及其自动化|250313|03A栋|703
25031310|25031310|男||03|机械设计制造及其自动化|250313|03A栋|703
25031311|25031311|男||03|机械设计制造及其自动化|250313|03A栋|703
25031312|25031312|男||03|机械设计制造及其自动化|250313|03A栋|703
25031313|25031313|男||03|机械设计制造及其自动化|250313|03A栋|704
25031314|25031314|男||03|机械设计制造及其自动化|250313|03A栋|704
25031315|25031315|男||03|机械设计制造及其自动化|250313|03A栋|704
25031316|25031316|男||03|机械设计制造及其自动化|250313|03A栋|704
25031317|25031317|男||03|机械设计制造及其自动化|250313|03A栋|705
25031318|25031318|男||03|机械设计制造及其自动化|250313|03A栋|705
25031319|25031319|男||03|机械设计制造及其自动化|250313|03A栋|705
25031320|25031320|男||03|机械设计制造及其自动化|250313|03A栋|705
25031321|25031321|男||03|机械设计制造及其自动化|250313|03A栋|706
25031322|25031322|男||03|机械设计制造及其自动化|250313|03A栋|706
25031323|25031323|男||03|机械设计制造及其自动化|250313|03A栋|706
25031324|25031324|男||03|机械设计制造及其自动化|250313|03A栋|706
25031325|25031325|男||03|机械设计制造及其自动化|250313|03A栋|707
25031326|25031326|男||03|机械设计制造及其自动化|250313|03A栋|707
25031327|25031327|男||03|机械设计制造及其自动化|250313|03A栋|707
25031328|25031328|男||03|机械设计制造及其自动化|250313|03A栋|707
25031329|25031329|男||03|机械设计制造及其自动化|250313|03A栋|708
25031330|25031330|男||03|机械设计制造及其自动化|250313|03A栋|708
25031331|25031331|男||03|机械设计制造及其自动化|250313|03A栋|708
25031332|25031332|男||03|机械设计制造及其自动化|250313|03A栋|708
25031333|25031333|男||03|机械设计制造及其自动化|250313|03A栋|709
25031334|25031334|男||03|机械设计制造及其自动化|250313|03A栋|709
25031335|25031335|男||03|机械设计制造及其自动化|250313|03A栋|709
25031336|25031336|男||03|机械设计制造及其自动化|250313|03A栋|709
25031337|25031337|男||03|机械设计制造及其自动化|250313|03A栋|710
25031338|25031338|男||03|机械设计制造及其自动化|250313|03A栋|710
25031339|25031339|男||03|机械设计制造及其自动化|250313|03A栋|710
25031340|25031340|男||03|机械设计制造及其自动化|250313|03A栋|710
25031401|25031401|女||03|机械设计制造及其自动化|250314|03B栋|226
25031402|25031402|女||03|机械设计制造及其自动化|250314|03B栋|226
25031403|25031403|女||03|机械设计制造及其自动化|250314|03B栋|226
25031404|25031404|女||03|机械设计制造及其自动化|250314|03B栋|226
25031405|25031405|女||03|机械设计制造及其自动化|250314|03B栋|227
25031406|25031406|女||03|机械设计制造及其自动化|250314|03B栋|227
25031407|25031407|女||03|机械设计制造及其自动化|250314|03B栋|227
25031408|25031408|女||03|机械设计制造及其自动化|250314|03B栋|227
25031409|25031409|男||03|机械设计制造及其自动化|250314|03A栋|711
25031410|25031410|男||03|机械设计制造及其自动化|250314|03A栋|711
25031411|25031411|男||03|机械设计制造及其自动化|250314|03A栋|711
25031412|25031412|男||03|机械设计制造及其自动化|250314|03A栋|711
25031413|25031413|男||03|机械设计制造及其自动化|250314|03A栋|712
25031414|25031414|男||03|机械设计制造及其自动化|250314|03A栋|712
25031415|25031415|男||03|机械设计制造及其自动化|250314|03A栋|712
25031416|25031416|男||03|机械设计制造及其自动化|250314|03A栋|712
25031417|25031417|男||03|机械设计制造及其自动化|250314|03A栋|713
25031418|25031418|男||03|机械设计制造及其自动化|250314|03A栋|713
25031419|25031419|男||03|机械设计制造及其自动化|250314|03A栋|713
25031420|25031420|男||03|机械设计制造及其自动化|250314|03A栋|713
25031421|25031421|男||03|机械设计制造及其自动化|250314|03A栋|714
25031422|25031422|男||03|机械设计制造及其自动化|250314|03A栋|714
25031423|25031423|男||03|机械设计制造及其自动化|250314|03A栋|714
25031424|25031424|男||03|机械设计制造及其自动化|250314|03A栋|714
25031425|25031425|男||03|机械设计制造及其自动化|250314|03A栋|715
